state1,state2,Scientific Name,FIPS,County,questionable,rarity
AR,Arkansas,Quercus shumardii,5033,Crawford,,common
AR,Arkansas,Quercus stellata,5033,Crawford,,common
AR,Arkansas,Quercus velutina,5033,Crawford,,common
AR,Arkansas,Quercus michauxii,5035,Crittenden,,common
AR,Arkansas,Quercus phellos,5035,Crittenden,,common
AR,Arkansas,Quercus shumardii,5035,Crittenden,,common
AR,Arkansas,Quercus stellata,5035,Crittenden,,common
AR,Arkansas,Quercus velutina,5035,Crittenden,,common
AR,Arkansas,Quercus michauxii,5037,Cross,,common
AR,Arkansas,Quercus phellos,5037,Cross,,common
AR,Arkansas,Quercus shumardii,5037,Cross,,common
AR,Arkansas,Quercus stellata,5037,Cross,,common
AR,Arkansas,Quercus velutina,5037,Cross,,common
AR,Arkansas,Quercus margarettae,5039,Dallas,,common
AR,Arkansas,Quercus michauxii,5039,Dallas,,common
AR,Arkansas,Quercus phellos,5039,Dallas,,common
AR,Arkansas,Quercus shumardii,5039,Dallas,,common
AR,Arkansas,Quercus stellata,5039,Dallas,,common
AR,Arkansas,Quercus velutina,5039,Dallas,,common
AR,Arkansas,Quercus michauxii,5041,Desha,,common
AR,Arkansas,Quercus phellos,5041,Desha,,common
AR,Arkansas,Quercus shumardii,5041,Desha,,common
AR,Arkansas,Quercus stellata,5041,Desha,,common
AR,Arkansas,Quercus margarettae,5043,Drew,,common
AR,Arkansas,Quercus michauxii,5043,Drew,,common
AR,Arkansas,Quercus phellos,5043,Drew,,common
AR,Arkansas,Quercus shumardii,5043,Drew,,common
AR,Arkansas,Quercus stellata,5043,Drew,,common
AR,Arkansas,Quercus velutina,5043,Drew,,common
AR,Arkansas,Quercus phellos,5045,Faulkner,,common
AR,Arkansas,Quercus shumardii,5045,Faulkner,,common
AR,Arkansas,Quercus stellata,5045,Faulkner,,common
AR,Arkansas,Quercus velutina,5045,Faulkner,,common
AR,Arkansas,Quercus phellos,5047,Franklin,,common
AR,Arkansas,Quercus shumardii,5047,Franklin,,common
AR,Arkansas,Quercus stellata,5047,Franklin,,common
AR,Arkansas,Quercus velutina,5047,Franklin,,common
AR,Arkansas,Quercus phellos,5049,Fulton,,common
AR,Arkansas,Quercus shumardii,5049,Fulton,,common
AR,Arkansas,Quercus stellata,5049,Fulton,,common
AR,Arkansas,Quercus velutina,5049,Fulton,,common
AR,Arkansas,Quercus margarettae,5051,Garland,,common
AR,Arkansas,Quercus michauxii,5051,Garland,,common
AR,Arkansas,Quercus phellos,5051,Garland,,common
AR,Arkansas,Quercus shumardii,5051,Garland,,common
AR,Arkansas,Quercus stellata,5051,Garland,,common
AR,Arkansas,Quercus velutina,5051,Garland,,common
AR,Arkansas,Quercus margarettae,5053,Grant,,common
AR,Arkansas,Quercus michauxii,5053,Grant,,common
AR,Arkansas,Quercus phellos,5053,Grant,,common
AR,Arkansas,Quercus shumardii,5053,Grant,,common
AR,Arkansas,Quercus stellata,5053,Grant,,common
AR,Arkansas,Quercus velutina,5053,Grant,,common
AR,Arkansas,Quercus michauxii,5055,Greene,,common
AR,Arkansas,Quercus phellos,5055,Greene,,common
AR,Arkansas,Quercus shumardii,5055,Greene,,common
AR,Arkansas,Quercus stellata,5055,Greene,,common
AR,Arkansas,Quercus velutina,5055,Greene,,common
AR,Arkansas,Quercus hemisphaerica,5057,Hempstead,,rare
AR,Arkansas,Quercus margarettae,5057,Hempstead,,common
AR,Arkansas,Quercus michauxii,5057,Hempstead,,common
AR,Arkansas,Quercus phellos,5057,Hempstead,,common
AR,Arkansas,Quercus shumardii,5057,Hempstead,,common
AR,Arkansas,Quercus stellata,5057,Hempstead,,common
AR,Arkansas,Quercus velutina,5057,Hempstead,,common
AR,Arkansas,Quercus margarettae,5059,Hot Spring,,common
AR,Arkansas,Quercus michauxii,5059,Hot Spring,,common
AR,Arkansas,Quercus shumardii,5059,Hot Spring,,common
AR,Arkansas,Quercus stellata,5059,Hot Spring,,common
AR,Arkansas,Quercus velutina,5059,Hot Spring,,common
AR,Arkansas,Quercus michauxii,5061,Howard,,common
AR,Arkansas,Quercus phellos,5061,Howard,,common
AR,Arkansas,Quercus shumardii,5061,Howard,,common
AR,Arkansas,Quercus stellata,5061,Howard,,common
AR,Arkansas,Quercus velutina,5061,Howard,,common
AR,Arkansas,Quercus michauxii,5063,Independence,,common
AR,Arkansas,Quercus phellos,5063,Independence,,common
AR,Arkansas,Quercus shumardii,5063,Independence,,common
AR,Arkansas,Quercus stellata,5063,Independence,,common
AR,Arkansas,Quercus velutina,5063,Independence,,common
AR,Arkansas,Quercus michauxii,5065,Izard,,common
AR,Arkansas,Quercus phellos,5065,Izard,,common
AR,Arkansas,Quercus shumardii,5065,Izard,,common
AR,Arkansas,Quercus stellata,5065,Izard,,common
AR,Arkansas,Quercus velutina,5065,Izard,,common
AR,Arkansas,Quercus michauxii,5067,Jackson,,common
AR,Arkansas,Quercus phellos,5067,Jackson,,common
AR,Arkansas,Quercus shumardii,5067,Jackson,,common
AR,Arkansas,Quercus stellata,5067,Jackson,,common
AR,Arkansas,Quercus velutina,5067,Jackson,,common
AR,Arkansas,Quercus margarettae,5069,Jefferson,,common
AR,Arkansas,Quercus michauxii,5069,Jefferson,,common
AR,Arkansas,Quercus phellos,5069,Jefferson,,common
AR,Arkansas,Quercus shumardii,5069,Jefferson,,common
AR,Arkansas,Quercus stellata,5069,Jefferson,,common
AR,Arkansas,Quercus velutina,5069,Jefferson,,common
AR,Arkansas,Quercus phellos,5071,Johnson,,common
AR,Arkansas,Quercus shumardii,5071,Johnson,,common
AR,Arkansas,Quercus stellata,5071,Johnson,,common
AR,Arkansas,Quercus velutina,5071,Johnson,,common
AR,Arkansas,Quercus michauxii,5073,Lafayette,,common
AR,Arkansas,Quercus phellos,5073,Lafayette,,common
AR,Arkansas,Quercus shumardii,5073,Lafayette,,common
AR,Arkansas,Quercus stellata,5073,Lafayette,,common
AR,Arkansas,Quercus velutina,5073,Lafayette,,common
AR,Arkansas,Quercus michauxii,5075,Lawrence,,common
AR,Arkansas,Quercus phellos,5075,Lawrence,,common
AR,Arkansas,Quercus shumardii,5075,Lawrence,,common
AR,Arkansas,Quercus stellata,5075,Lawrence,,common
AR,Arkansas,Quercus velutina,5075,Lawrence,,common
AR,Arkansas,Quercus michauxii,5077,Lee,,common
AR,Arkansas,Quercus phellos,5077,Lee,,common
AR,Arkansas,Quercus shumardii,5077,Lee,,common
AR,Arkansas,Quercus stellata,5077,Lee,,common
AR,Arkansas,Quercus velutina,5077,Lee,,common
AR,Arkansas,Quercus michauxii,5079,Lincoln,,common
AR,Arkansas,Quercus phellos,5079,Lincoln,,common
AR,Arkansas,Quercus shumardii,5079,Lincoln,,common
AR,Arkansas,Quercus stellata,5079,Lincoln,,common
AR,Arkansas,Quercus velutina,5079,Lincoln,,common
AR,Arkansas,Quercus margarettae,5081,Little River,,common
AR,Arkansas,Quercus michauxii,5081,Little River,,common
AR,Arkansas,Quercus phellos,5081,Little River,,common
AR,Arkansas,Quercus shumardii,5081,Little River,,common
AR,Arkansas,Quercus stellata,5081,Little River,,common
AR,Arkansas,Quercus velutina,5081,Little River,,common
AR,Arkansas,Quercus phellos,5083,Logan,,common
AR,Arkansas,Quercus shumardii,5083,Logan,,common
AR,Arkansas,Quercus stellata,5083,Logan,,common
AR,Arkansas,Quercus velutina,5083,Logan,,common
AR,Arkansas,Quercus michauxii,5085,Lonoke,,common
AR,Arkansas,Quercus phellos,5085,Lonoke,,common
AR,Arkansas,Quercus shumardii,5085,Lonoke,,common
AR,Arkansas,Quercus stellata,5085,Lonoke,,common
AR,Arkansas,Quercus velutina,5085,Lonoke,,common
AR,Arkansas,Quercus shumardii,5087,Madison,,common
AR,Arkansas,Quercus stellata,5087,Madison,,common
AR,Arkansas,Quercus velutina,5087,Madison,,common
AR,Arkansas,Quercus michauxii,5089,Marion,,common
AR,Arkansas,Quercus shumardii,5089,Marion,,common
AR,Arkansas,Quercus stellata,5089,Marion,,common
AR,Arkansas,Quercus velutina,5089,Marion,,common
AR,Arkansas,Quercus margarettae,5091,Miller,,common
AR,Arkansas,Quercus michauxii,5091,Miller,,common
AR,Arkansas,Quercus phellos,5091,Miller,,common
AR,Arkansas,Quercus shumardii,5091,Miller,,common
AR,Arkansas,Quercus stellata,5091,Miller,,common
AR,Arkansas,Quercus velutina,5091,Miller,,common
AR,Arkansas,Quercus michauxii,5093,Mississippi,,common
AR,Arkansas,Quercus phellos,5093,Mississippi,,common
AR,Arkansas,Quercus shumardii,5093,Mississippi,,common
AR,Arkansas,Quercus velutina,5093,Mississippi,,common
AR,Arkansas,Quercus michauxii,5095,Monroe,,common
AR,Arkansas,Quercus phellos,5095,Monroe,,common
AR,Arkansas,Quercus shumardii,5095,Monroe,,common
AR,Arkansas,Quercus stellata,5095,Monroe,,common
AR,Arkansas,Quercus velutina,5095,Monroe,,common
AR,Arkansas,Quercus michauxii,5097,Montgomery,,common
AR,Arkansas,Quercus phellos,5097,Montgomery,,common
AR,Arkansas,Quercus shumardii,5097,Montgomery,,common
AR,Arkansas,Quercus stellata,5097,Montgomery,,common
AR,Arkansas,Quercus velutina,5097,Montgomery,,common
AR,Arkansas,Quercus margarettae,5099,Nevada,,common
AR,Arkansas,Quercus michauxii,5099,Nevada,,common
AR,Arkansas,Quercus phellos,5099,Nevada,,common
AR,Arkansas,Quercus shumardii,5099,Nevada,,common
AR,Arkansas,Quercus stellata,5099,Nevada,,common
AR,Arkansas,Quercus velutina,5099,Nevada,,common
AR,Arkansas,Quercus shumardii,5101,Newton,,common
AR,Arkansas,Quercus stellata,5101,Newton,,common
AR,Arkansas,Quercus velutina,5101,Newton,,common
AR,Arkansas,Quercus hemisphaerica,5103,Ouachita,,rare
AR,Arkansas,Quercus margarettae,5103,Ouachita,,common
AR,Arkansas,Quercus michauxii,5103,Ouachita,,common
AR,Arkansas,Quercus phellos,5103,Ouachita,,common
AR,Arkansas,Quercus shumardii,5103,Ouachita,,common
AR,Arkansas,Quercus stellata,5103,Ouachita,,common
AR,Arkansas,Quercus velutina,5103,Ouachita,,common
AR,Arkansas,Quercus michauxii,5105,Perry,,common
AR,Arkansas,Quercus phellos,5105,Perry,,common
AR,Arkansas,Quercus shumardii,5105,Perry,,common
AR,Arkansas,Quercus stellata,5105,Perry,,common
AR,Arkansas,Quercus velutina,5105,Perry,,common
AR,Arkansas,Quercus michauxii,5107,Phillips,,common
AR,Arkansas,Quercus phellos,5107,Phillips,,common
AR,Arkansas,Quercus shumardii,5107,Phillips,,common
AR,Arkansas,Quercus stellata,5107,Phillips,,common
AR,Arkansas,Quercus velutina,5107,Phillips,,common
AR,Arkansas,Quercus margarettae,5109,Pike,,common
AR,Arkansas,Quercus phellos,5109,Pike,,common
AR,Arkansas,Quercus shumardii,5109,Pike,,common
AR,Arkansas,Quercus stellata,5109,Pike,,common
AR,Arkansas,Quercus velutina,5109,Pike,,common
AR,Arkansas,Quercus michauxii,5111,Poinsett,,common
AR,Arkansas,Quercus phellos,5111,Poinsett,,common
AR,Arkansas,Quercus shumardii,5111,Poinsett,,common
AR,Arkansas,Quercus stellata,5111,Poinsett,,common
AR,Arkansas,Quercus velutina,5111,Poinsett,,common
AR,Arkansas,Quercus phellos,5113,Polk,,common
AR,Arkansas,Quercus shumardii,5113,Polk,,common
AR,Arkansas,Quercus stellata,5113,Polk,,common
AR,Arkansas,Quercus velutina,5113,Polk,,common
AR,Arkansas,Quercus michauxii,5115,Pope,,common
AR,Arkansas,Quercus phellos,5115,Pope,,common
AR,Arkansas,Quercus shumardii,5115,Pope,,common
AR,Arkansas,Quercus stellata,5115,Pope,,common
AR,Arkansas,Quercus velutina,5115,Pope,,common
AR,Arkansas,Quercus michauxii,5117,Prairie,,common
AR,Arkansas,Quercus phellos,5117,Prairie,,common
AR,Arkansas,Quercus shumardii,5117,Prairie,,common
AR,Arkansas,Quercus stellata,5117,Prairie,,common
AR,Arkansas,Quercus velutina,5117,Prairie,,common
AR,Arkansas,Quercus margarettae,5119,Pulaski,,common
AR,Arkansas,Quercus michauxii,5119,Pulaski,,common
AR,Arkansas,Quercus phellos,5119,Pulaski,,common
AR,Arkansas,Quercus shumardii,5119,Pulaski,,common
AR,Arkansas,Quercus stellata,5119,Pulaski,,common
AR,Arkansas,Quercus velutina,5119,Pulaski,,common
AR,Arkansas,Quercus michauxii,5121,Randolph,,common
AR,Arkansas,Quercus phellos,5121,Randolph,,common
AR,Arkansas,Quercus shumardii,5121,Randolph,,common
AR,Arkansas,Quercus stellata,5121,Randolph,,common
AR,Arkansas,Quercus velutina,5121,Randolph,,common
AR,Arkansas,Quercus michauxii,5123,St. Francis,,common
AR,Arkansas,Quercus phellos,5123,St. Francis,,common
AR,Arkansas,Quercus shumardii,5123,St. Francis,,common
AR,Arkansas,Quercus stellata,5123,St. Francis,,common
AR,Arkansas,Quercus velutina,5123,St. Francis,,common
AR,Arkansas,Quercus margarettae,5125,Saline,,common
AR,Arkansas,Quercus michauxii,5125,Saline,,common
AR,Arkansas,Quercus phellos,5125,Saline,,common
AR,Arkansas,Quercus shumardii,5125,Saline,,common
AR,Arkansas,Quercus stellata,5125,Saline,,common
AR,Arkansas,Quercus velutina,5125,Saline,,common
AR,Arkansas,Quercus phellos,5127,Scott,,common
AR,Arkansas,Quercus shumardii,5127,Scott,,common
AR,Arkansas,Quercus stellata,5127,Scott,,common
AR,Arkansas,Quercus velutina,5127,Scott,,common
AR,Arkansas,Quercus phellos,5129,Searcy,,common
AR,Arkansas,Quercus shumardii,5129,Searcy,,common
AR,Arkansas,Quercus stellata,5129,Searcy,,common
AR,Arkansas,Quercus velutina,5129,Searcy,,common
AR,Arkansas,Quercus shumardii,5131,Sebastian,,common
AR,Arkansas,Quercus stellata,5131,Sebastian,,common
AR,Arkansas,Quercus velutina,5131,Sebastian,,common
AR,Arkansas,Quercus margarettae,5133,Sevier,,common
AR,Arkansas,Quercus michauxii,5133,Sevier,,common
AR,Arkansas,Quercus phellos,5133,Sevier,,common
AR,Arkansas,Quercus shumardii,5133,Sevier,,common
AR,Arkansas,Quercus stellata,5133,Sevier,,common
AR,Arkansas,Quercus velutina,5133,Sevier,,common
AR,Arkansas,Quercus michauxii,5135,Sharp,,common
AR,Arkansas,Quercus shumardii,5135,Sharp,,common
AR,Arkansas,Quercus stellata,5135,Sharp,,common
AR,Arkansas,Quercus velutina,5135,Sharp,,common
AR,Arkansas,Quercus phellos,5137,Stone,,common
AR,Arkansas,Quercus shumardii,5137,Stone,,common
AR,Arkansas,Quercus stellata,5137,Stone,,common
AR,Arkansas,Quercus velutina,5137,Stone,,common
AR,Arkansas,Quercus hemisphaerica,5139,Union,,rare
AR,Arkansas,Quercus margarettae,5139,Union,,common
AR,Arkansas,Quercus michauxii,5139,Union,,common
AR,Arkansas,Quercus phellos,5139,Union,,common
AR,Arkansas,Quercus shumardii,5139,Union,,common
AR,Arkansas,Quercus stellata,5139,Union,,common
AR,Arkansas,Quercus velutina,5139,Union,,common
AR,Arkansas,Quercus virginiana,5139,Union,,introduced
AR,Arkansas,Quercus phellos,5141,Van Buren,,common
AR,Arkansas,Quercus shumardii,5141,Van Buren,,common
AR,Arkansas,Quercus stellata,5141,Van Buren,,common
AR,Arkansas,Quercus velutina,5141,Van Buren,,common
AR,Arkansas,Quercus michauxii,5143,Washington,,common
AR,Arkansas,Quercus phellos,5143,Washington,,common
AR,Arkansas,Quercus shumardii,5143,Washington,,common
AR,Arkansas,Quercus stellata,5143,Washington,,common
AR,Arkansas,Quercus velutina,5143,Washington,,common
AR,Arkansas,Quercus michauxii,5145,White,,common
AR,Arkansas,Quercus phellos,5145,White,,common
AR,Arkansas,Quercus shumardii,5145,White,,common
AR,Arkansas,Quercus stellata,5145,White,,common
AR,Arkansas,Quercus velutina,5145,White,,common
AR,Arkansas,Quercus michauxii,5147,Woodruff,,common
AR,Arkansas,Quercus phellos,5147,Woodruff,,common
AR,Arkansas,Quercus shumardii,5147,Woodruff,,common
AR,Arkansas,Quercus stellata,5147,Woodruff,,common
AR,Arkansas,Quercus velutina,5147,Woodruff,,common
AR,Arkansas,Quercus michauxii,5149,Yell,,common
AR,Arkansas,Quercus phellos,5149,Yell,,common
AR,Arkansas,Quercus shumardii,5149,Yell,,common
AR,Arkansas,Quercus stellata,5149,Yell,,common
AR,Arkansas,Quercus velutina,5149,Yell,,common
CA,California,Quercus hemisphaerica,6083,Santa Barbara,,introduced
CT,Connecticut,Quercus stellata,9001,Fairfield,,common
CT,Connecticut,Quercus velutina,9001,Fairfield,,common
CT,Connecticut,Quercus velutina,9003,Hartford,,common
CT,Connecticut,Quercus velutina,9005,Litchfield,,common
CT,Connecticut,Quercus velutina,9007,Middlesex,,common
CT,Connecticut,Quercus stellata,9009,New Haven,,common
CT,Connecticut,Quercus velutina,9009,New Haven,,common
CT,Connecticut,Quercus stellata,9011,New London,,common
CT,Connecticut,Quercus velutina,9011,New London,,common
CT,Connecticut,Quercus velutina,9013,Tolland,,common
CT,Connecticut,Quercus velutina,9015,Windham,,common
DE,Delaware,Quercus michauxii,10001,Kent,,common
DE,Delaware,Quercus phellos,10001,Kent,,common
DE,Delaware,Quercus stellata,10001,Kent,,common
DE,Delaware,Quercus velutina,10001,Kent,,common
DE,Delaware,Quercus michauxii,10003,New Castle,,common
DE,Delaware,Quercus phellos,10003,New Castle,,common
DE,Delaware,Quercus stellata,10003,New Castle,,common
DE,Delaware,Quercus velutina,10003,New Castle,,common
DE,Delaware,Quercus michauxii,10005,Sussex,,common
DE,Delaware,Quercus phellos,10005,Sussex,,common
DE,Delaware,Quercus stellata,10005,Sussex,,common
DE,Delaware,Quercus velutina,10005,Sussex,,common
DC,District of Columbia,Quercus phellos,11001,District of Columbia,,common
DC,District of Columbia,Quercus shumardii,11001,District of Columbia,,common
DC,District of Columbia,Quercus stellata,11001,District of Columbia,,common
DC,District of Columbia,Quercus velutina,11001,District of Columbia,,common
FL,Florida,Quercus chapmanii,12001,Alachua,,common
FL,Florida,Quercus geminata,12001,Alachua,,common
FL,Florida,Quercus hemisphaerica,12001,Alachua,,common
FL,Florida,Quercus margarettae,12001,Alachua,,common
FL,Florida,Quercus michauxii,12001,Alachua,,common
FL,Florida,Quercus shumardii,12001,Alachua,,common
FL,Florida,Quercus stellata,12001,Alachua,,common
FL,Florida,Quercus virginiana,12001,Alachua,,common
FL,Florida,Quercus chapmanii,12003,Baker,,common
FL,Florida,Quercus geminata,12003,Baker,,common
FL,Florida,Quercus hemisphaerica,12003,Baker,,common
FL,Florida,Quercus margarettae,12003,Baker,,common
FL,Florida,Quercus michauxii,12003,Baker,,common
FL,Florida,Quercus virginiana,12003,Baker,,common
FL,Florida,Quercus chapmanii,12005,Bay,,common
FL,Florida,Quercus geminata,12005,Bay,,common
FL,Florida,Quercus hemisphaerica,12005,Bay,,common
FL,Florida,Quercus margarettae,12005,Bay,,common
FL,Florida,Quercus michauxii,12005,Bay,,common
FL,Florida,Quercus virginiana,12005,Bay,,common
FL,Florida,Quercus geminata,12007,Bradford,,common
FL,Florida,Quercus hemisphaerica,12007,Bradford,,common
FL,Florida,Quercus margarettae,12007,Bradford,,common
FL,Florida,Quercus michauxii,12007,Bradford,,common
FL,Florida,Quercus chapmanii,12009,Brevard,,common
FL,Florida,Quercus geminata,12009,Brevard,,common
FL,Florida,Quercus hemisphaerica,12009,Brevard,,common
FL,Florida,Quercus virginiana,12009,Brevard,,common
FL,Florida,Quercus chapmanii,12011,Broward,,common
FL,Florida,Quercus geminata,12011,Broward,,common
FL,Florida,Quercus hemisphaerica,12011,Broward,,common
FL,Florida,Quercus virginiana,12011,Broward,,common
FL,Florida,Quercus geminata,12013,Calhoun,,common
FL,Florida,Quercus hemisphaerica,12013,Calhoun,,common
FL,Florida,Quercus margarettae,12013,Calhoun,,common
FL,Florida,Quercus michauxii,12013,Calhoun,,common
FL,Florida,Quercus stellata,12013,Calhoun,,common
FL,Florida,Quercus virginiana,12013,Calhoun,,common
FL,Florida,Quercus chapmanii,12015,Charlotte,,common
FL,Florida,Quercus geminata,12015,Charlotte,,common
FL,Florida,Quercus hemisphaerica,12015,Charlotte,,common
FL,Florida,Quercus virginiana,12015,Charlotte,,common
FL,Florida,Quercus chapmanii,12017,Citrus,,common
FL,Florida,Quercus geminata,12017,Citrus,,common
FL,Florida,Quercus hemisphaerica,12017,Citrus,,common
FL,Florida,Quercus margarettae,12017,Citrus,,common
FL,Florida,Quercus michauxii,12017,Citrus,,common
FL,Florida,Quercus shumardii,12017,Citrus,,common
FL,Florida,Quercus stellata,12017,Citrus,,common
FL,Florida,Quercus virginiana,12017,Citrus,,common
FL,Florida,Quercus chapmanii,12019,Clay,,common
FL,Florida,Quercus geminata,12019,Clay,,common
FL,Florida,Quercus hemisphaerica,12019,Clay,,common
FL,Florida,Quercus margarettae,12019,Clay,,common
FL,Florida,Quercus michauxii,12019,Clay,,common
FL,Florida,Quercus stellata,12019,Clay,,common
FL,Florida,Quercus virginiana,12019,Clay,,common
FL,Florida,Quercus chapmanii,12021,Collier,,common
FL,Florida,Quercus geminata,12021,Collier,,common
FL,Florida,Quercus hemisphaerica,12021,Collier,,common
FL,Florida,Quercus virginiana,12021,Collier,,common
FL,Florida,Quercus chapmanii,12023,Columbia,,common
FL,Florida,Quercus geminata,12023,Columbia,,common
FL,Florida,Quercus hemisphaerica,12023,Columbia,,common
FL,Florida,Quercus margarettae,12023,Columbia,,common
FL,Florida,Quercus michauxii,12023,Columbia,,common
FL,Florida,Quercus phellos,12023,Columbia,,common
FL,Florida,Quercus shumardii,12023,Columbia,,common
FL,Florida,Quercus stellata,12023,Columbia,,common
FL,Florida,Quercus virginiana,12023,Columbia,,common
FL,Florida,Quercus chapmanii,12027,De Soto,,common
FL,Florida,Quercus geminata,12027,De Soto,,common
FL,Florida,Quercus hemisphaerica,12027,De Soto,,common
FL,Florida,Quercus virginiana,12027,De Soto,,common
FL,Florida,Quercus chapmanii,12029,Dixie,,common
FL,Florida,Quercus geminata,12029,Dixie,,common
